Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Month,Brand
NCV05,10.1,Low Fat,0.03020851,Dairy,153.1656,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,1544.656,M2_February,Amul
FDX39,14.3,Regular,0.049634817,Dairy,212.5586,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,3165.879,M2_February,Amul
FDA23,9.8,Low Fat,0.047187038,Dairy,100.6016,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,1619.2256,M2_February,Amul
NCV06,11.3,Low Fat,0.066681333,Dairy,194.4478,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,387.4956,M2_February,Amul
NCE31,7.67,Low Fat,0.185218446,Dairy,36.3216,OUT045,2019,,Tier 2,Supermarket OUT-Pune,415.4592,M2_February,Amul
DRI39,13.8,Low Fat,0.162462044,Dairy,55.893,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,226.372,M2_February,Amul
FDH21,10.395,Low Fat,0.031273559,Dairy,160.0604,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,1267.6832,M2_February,Amul
FDR26,20.7,Low Fat,0.042836778,Dairy,175.8028,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,1593.9252,M2_February,Amul
FDA14,,Low Fat,0.114127418,Dairy,147.176,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,585.904,M2_February,Amul
FDG21,17.35,Regular,0.146895866,Dairy,149.605,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,3745.125,M2_February,Amul
NCQ38,16.35,Low Fat,0.013420879,Dairy,104.828,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,1810.976,M2_February,Amul
FDN20,19.35,Low Fat,0.026181893,Dairy,167.0474,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,2358.2636,M2_February,Amul
NCN29,15.2,Low Fat,0.012184999,Dairy,50.3034,OUT017,2019,,Tier 2,Supermarket OUT-Pune,145.8102,M2_February,Amul
FDI28,14.3,Low Fat,0.026428924,Dairy,78.2302,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,554.6114,M2_February,Amul
FDA03,,Regular,0.045243613,Dairy,146.8102,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,3499.4448,M2_February,Amul
FDZ28,20,Regular,0,Dairy,127.3678,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,1780.3492,M2_February,Amul
FDO52,,Regular,0.076790922,Dairy,172.1106,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,2566.659,M2_February,Amul
FDU10,10.1,Regular,0.045950475,Dairy,38.2848,OUT017,2019,,Tier 2,Supermarket OUT-Pune,1230.3984,M2_February,Amul
FDP13,,Regular,0.133673087,Dairy,41.548,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,918.804,M2_February,Amul
FDV02,,Low Fat,0.060252433,Dairy,170.7106,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,3079.9908,M2_February,Amul
FDS28,8.18,Regular,0.082529704,Dairy,56.9588,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,744.3644,M2_February,Amul
FDW49,19.5,Low Fat,0.082552214,Dairy,179.8002,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,716.4008,M2_February,Amul
FDP33,18.7,Low Fat,0.089272253,Dairy,254.7672,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,5113.344,M2_February,Amul
FDJ03,12.35,Regular,0.072541731,Dairy,48.5692,OUT045,2019,,Tier 2,Supermarket OUT-Pune,886.8456,M2_February,Amul
FDQ51,16,Regular,0.017536671,Dairy,45.5718,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,1039.9796,M2_February,Amul
DRK23,8.395,Low Fat,0.072088552,Dairy,253.704,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,4554.072,M2_February,Amul
FDU11,4.785,Low Fat,0.092781435,Dairy,119.7098,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1807.647,M2_February,Amul
NCK06,5.03,Low Fat,0.008644894,Dairy,122.6756,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,2665.8632,M2_February,Amul
FDY09,15.6,Low Fat,0.025342692,Dairy,174.3054,OUT017,2019,,Tier 2,Supermarket OUT-Pune,1751.054,M2_February,Amul
NCY18,7.285,Low Fat,0.031145743,Dairy,173.6054,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,2626.581,M2_February,Amul
FDA10,20.35,Low Fat,0,Dairy,120.9072,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,1470.0864,M2_February,Amul
FDO34,17.7,Low Fat,0.030108283,Dairy,165.9816,OUT017,2019,,Tier 2,Supermarket OUT-Pune,4362.3216,M2_February,Amul
FDE38,,Low Fat,0.044391149,Dairy,164.3842,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,4476.1734,M2_February,Amul
FDF40,20.25,Regular,0.022639471,Dairy,248.4092,OUT017,2019,,Tier 2,Supermarket OUT-Pune,2241.0828,M2_February,Amul
FDY02,8.945,Regular,0,Dairy,264.791,OUT017,2019,,Tier 2,Supermarket OUT-Pune,4733.838,M2_February,Amul
FDS03,,Low Fat,0.139419417,Dairy,66.0826,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,258.3304,M2_February,Amul
FDB59,18.25,Low Fat,0.015278899,Dairy,199.0084,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,3174.5344,M2_February,Amul
NCQ42,20.35,Low Fat,0.039329257,Dairy,127.6678,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,2924.8594,M2_February,Amul
FDO15,16.75,Regular,0.008579863,Dairy,72.3038,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,960.7494,M2_February,Amul
DRN47,12.1,Low Fat,0.028164527,Dairy,178.166,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,539.298,M2_February,Amul
FDA03,18.5,Regular,0,Dairy,144.2102,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,2041.3428,M2_February,Amul
FDA01,15,Regular,0.054367971,Dairy,58.5904,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,996.0368,M2_February,Amul
FDB38,19.5,Regular,0.0273467,Dairy,158.992,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,1757.712,M2_February,Amul
FDT59,13.65,Low Fat,0.016001434,Dairy,230.6668,OUT017,2019,,Tier 2,Supermarket OUT-Pune,1842.9344,M2_February,Amul
FDG08,13.15,Regular,0.165328057,Dairy,170.6764,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,3435.528,M2_February,Amul
FDV56,,Regular,0.013529884,Dairy,106.2596,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,1402.1748,M2_February,Amul
FDY26,20.6,Regular,0.030510526,Dairy,211.4244,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,7833.8028,M2_February,Amul
DRE13,6.28,Low Fat,0.027699863,Dairy,87.9198,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,1221.0772,M2_February,Amul
FDE51,5.925,Regular,0.09646733,Dairy,42.8086,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,669.129,M2_February,Amul
FDL40,17.7,Low Fat,0.011636708,Dairy,94.541,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1061.951,M2_February,Amul
FDD50,18.85,Low Fat,0.141642219,Dairy,168.1132,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,2874.9244,M2_February,Amul
FDC04,,Low Fat,0.044767801,Dairy,241.8854,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,4592.0226,M2_February,Amul
FDN15,17.5,Low Fat,0.028009382,Dairy,141.718,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,419.454,M2_February,Amul
FDC46,17.7,Low Fat,0.1164455,Dairy,182.8266,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,5163.9448,M2_February,Amul
FDV56,16.1,Regular,0.013584408,Dairy,107.7596,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,323.5788,M2_February,Amul
FDK43,9.8,Low Fat,0.026950104,Dairy,128.402,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,1265.02,M2_February,Amul
NCR29,7.565,Low Fat,0.054751689,Dairy,54.793,OUT045,2019,,Tier 2,Supermarket OUT-Pune,622.523,M2_February,Amul
FDY03,17.6,Regular,0.076121831,Dairy,111.7202,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,1125.202,M2_February,Amul
FDU44,12.15,Regular,0.058516562,Dairy,164.1552,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,5198.5664,M2_February,Amul
FDZ04,9.31,Low Fat,0.037923509,Dairy,61.651,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,379.506,M2_February,Amul
FDU16,19.25,Regular,0.058365706,Dairy,82.1908,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,2432.8332,M2_February,Amul
FDV07,9.5,Low Fat,0.031346387,Dairy,110.7228,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1657.842,M2_February,Amul
NCL19,15.35,Low Fat,0.015663185,Dairy,143.947,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,3006.087,M2_February,Amul
FDW01,,Low Fat,0.063750302,Dairy,153.4682,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,2287.023,M2_February,Amul
FDC10,,Regular,0.07252476,Dairy,120.3098,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,1687.1372,M2_February,Amul
DRC12,17.85,Low Fat,0.038040837,Dairy,189.1188,OUT017,2019,,Tier 2,Supermarket OUT-Pune,3237.1196,M2_February,Amul
DRK39,7.02,Low Fat,0.049823902,Dairy,82.225,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,2746.425,M2_February,Amul
FDG24,,Low Fat,0.014560297,Dairy,81.425,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,1331.6,M2_February,Amul
FDO04,,Low Fat,0.026408698,Dairy,53.2614,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,607.8754,M2_February,Amul
DRB25,12.3,Low Fat,0.069446588,Dairy,106.3938,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,857.5504,M2_February,Amul
FDK26,5.46,Regular,0.03217132,Dairy,184.824,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,4287.752,M2_February,Amul
FDM52,15.1,Low Fat,0.026046138,Dairy,147.2076,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1773.6912,M2_February,Amul
FDY07,11.8,Low Fat,0.121848436,Dairy,46.8402,OUT045,2019,,Tier 2,Supermarket OUT-Pune,597.2226,M2_February,Amul
NCO06,19.25,Low Fat,0.108470504,Dairy,33.4558,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,441.4254,M2_February,Amul
FDO10,13.65,Regular,0,Dairy,55.8588,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1431.47,M2_February,Amul
FDK34,13.35,Low Fat,0.038494623,Dairy,240.2564,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,2860.2768,M2_February,Amul
FDS33,,Regular,0.122830885,Dairy,86.9514,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,3364.9532,M2_February,Amul
FDO45,13.15,Regular,0.038029746,Dairy,88.6856,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1757.712,M2_February,Amul
FDF08,14.3,Regular,0.065207559,Dairy,89.8856,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,966.7416,M2_February,Amul
FDH58,12.3,Low Fat,0.037014587,Dairy,115.1834,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1958.1178,M2_February,Amul
FDS03,7.825,Low Fat,0.133281968,Dairy,63.2826,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,129.1652,M2_February,Amul
DRF03,19.1,Low Fat,0.045299563,Dairy,38.8138,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,365.5242,M2_February,Amul
FDE02,8.71,Low Fat,0.121149472,Dairy,93.7778,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,1783.6782,M2_February,Amul
NCZ06,19.6,Low Fat,0.094083303,Dairy,252.2698,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,2790.3678,M2_February,Amul
FDW49,19.5,Low Fat,0,Dairy,179.3002,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,2328.3026,M2_February,Amul
FDR23,15.85,Low Fat,0,Dairy,174.737,OUT017,2019,,Tier 2,Supermarket OUT-Pune,2822.992,M2_February,Amul
NCJ29,,Low Fat,0.035022503,Dairy,85.1224,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,2045.3376,M2_February,Amul
FDY35,17.6,Regular,0.016060186,Dairy,47.2402,OUT045,2019,,Tier 2,Supermarket OUT-Pune,505.3422,M2_February,Amul
FDZ01,,Regular,0.009014978,Dairy,102.699,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,3095.97,M2_February,Amul
FDX19,19.1,Low Fat,0.096733815,Dairy,233.1958,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,5141.3076,M2_February,Amul
FDG44,6.13,Low Fat,0.102607233,Dairy,54.0298,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,808.947,M2_February,Amul
FDQ23,6.55,Low Fat,0.024521191,Dairy,100.6332,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,2665.8632,M2_February,Amul
FDY22,16.5,Regular,0.160624116,Dairy,143.8128,OUT017,2019,,Tier 2,Supermarket OUT-Pune,2588.6304,M2_February,Amul
NCN41,17,Low Fat,0.052165855,Dairy,125.073,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,1108.557,M2_February,Amul
FDA47,10.5,Regular,0,Dairy,162.421,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1304.968,M2_February,Amul
NCD19,8.93,Low Fat,0,Dairy,55.4614,OUT045,2019,,Tier 2,Supermarket OUT-Pune,331.5684,M2_February,Amul
FDO36,,Low Fat,0.07753654,Dairy,180.866,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,3235.788,M2_February,Amul
FDH20,16.1,Regular,0.024928351,Dairy,95.141,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,3089.312,M2_February,Amul
FDN12,,Low Fat,0.08071118,Dairy,113.1544,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,3355.632,M2_February,Amul
NCJ30,5.82,Low Fat,0.080968973,Dairy,171.379,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,2037.348,M2_February,Amul
FDB09,16.25,Low Fat,0.057485328,Dairy,126.2046,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,1867.569,M2_February,Amul
FDA09,13.35,Regular,0.149669322,Dairy,180.266,OUT045,2019,,Tier 2,Supermarket OUT-Pune,898.83,M2_February,Amul
FDL24,,Regular,0.024776026,Dairy,172.3422,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,7759.899,M2_February,Amul
FDP03,5.15,Regular,0.061165512,Dairy,125.6388,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,2848.2924,M2_February,Amul
FDR58,,Low Fat,0.041718456,Dairy,94.5462,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,2868.9322,M2_February,Amul
FDO13,7.865,Low Fat,0.06100886,Dairy,166.0526,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,3617.9572,M2_February,Amul
DRD49,9.895,Low Fat,0.167799329,Dairy,239.4564,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,5243.8408,M2_February,Amul
NCF42,17.35,Low Fat,0.167351411,Dairy,176.0712,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,2109.2544,M2_February,Amul
DRK35,8.365,Low Fat,0.071832909,Dairy,36.1506,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,721.0614,M2_February,Amul
FDR58,6.675,Low Fat,0.041886576,Dairy,92.1462,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,1203.1006,M2_February,Amul
FDQ15,,Regular,0.150341867,Dairy,83.1276,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,1868.2348,M2_February,Amul
NCP50,17.35,Low Fat,0.020542737,Dairy,80.5618,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,322.2472,M2_February,Amul
FDV45,16.75,Low Fat,0.045047439,Dairy,186.4556,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,3942.8676,M2_February,Amul
DRP35,18.85,Low Fat,0.091008572,Dairy,129.6336,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,3195.84,M2_February,Amul
FDN23,6.575,Regular,0.07549348,Dairy,143.5444,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,3338.3212,M2_February,Amul
FDS44,12.65,Regular,0.156286566,Dairy,238.9538,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,4086.0146,M2_February,Amul
NCI54,15.2,Low Fat,0.033735909,Dairy,110.9912,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,1856.2504,M2_February,Amul
FDH40,,Regular,0.078547351,Dairy,79.3276,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,1380.8692,M2_February,Amul
FDF46,7.07,Low Fat,0.093653464,Dairy,113.3834,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,1267.0174,M2_February,Amul
FDA21,13.65,Low Fat,0.036107198,Dairy,184.4924,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,5182.5872,M2_February,Amul
FDI41,,Regular,0.109003832,Dairy,145.2418,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,147.1418,M2_February,Amul
FDE35,7.06,Regular,0.073480266,Dairy,58.8904,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,58.5904,M2_February,Amul
DRJ24,11.8,Low Fat,0.113234914,Dairy,186.3924,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,5367.6796,M2_February,Amul
NCK17,,Low Fat,0.037711338,Dairy,41.548,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,1358.232,M2_February,Amul
FDA15,9.3,Low Fat,0.016054884,Dairy,250.2092,OUT045,2019,,Tier 2,Supermarket OUT-Pune,5976.2208,M2_February,Amul
FDD36,,Low Fat,0.021170542,Dairy,117.6124,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,2251.7356,M2_February,Amul
DRD60,,Low Fat,0.065188619,Dairy,181.1634,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,181.7634,M2_February,Amul
FDA46,13.6,Low Fat,0.117537563,Dairy,195.4136,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,5443.5808,M2_February,Amul
NCO54,19.5,Low Fat,0.01430324,Dairy,57.2614,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1547.3192,M2_February,Amul
FDL48,19.35,Regular,0.137697119,Dairy,47.1034,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,145.8102,M2_February,Amul
NCM19,,Low Fat,0.047008497,Dairy,112.0202,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,5063.409,M2_February,Amul
FDS31,13.1,Regular,0,Dairy,178.9318,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,3067.3406,M2_February,Amul
FDV12,16.7,Regular,0.060863167,Dairy,97.6384,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,2857.6136,M2_February,Amul
FDQ31,5.785,Regular,0,Dairy,87.1856,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,1406.1696,M2_February,Amul
FDK55,,Low Fat,0.045105407,Dairy,89.4172,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,178.4344,M2_February,Amul
DRG15,6.13,Low Fat,0.076855207,Dairy,59.3536,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,1470.0864,M2_February,Amul
NCRegular7,9.8,Low Fat,0.024482644,Dairy,116.2492,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,2896.23,M2_February,Amul
FDV01,,Regular,0,Dairy,154.6314,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,6515.5188,M2_February,Amul
FDT21,7.42,Low Fat,0.020474913,Dairy,248.4092,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,996.0368,M2_February,Amul
FDT10,16.7,Regular,0.062044506,Dairy,57.4562,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,948.0992,M2_February,Amul
FDL56,,Low Fat,0.220225608,Dairy,85.6198,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,87.2198,M2_February,Amul
FDS49,9,Low Fat,0.079794329,Dairy,80.1644,OUT017,2019,,Tier 2,Supermarket OUT-Pune,1178.466,M2_February,Amul
FDT32,,Regular,0.114916546,Dairy,188.4214,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,565.2642,M2_February,Amul
NCX42,6.36,Low Fat,0.00597362,Dairy,164.5526,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,2137.8838,M2_February,Amul
FDX26,17.7,Low Fat,0.146973462,Dairy,184.1292,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,547.2876,M2_February,Amul
FDN02,16.5,Low Fat,0.07376631,Dairy,208.5638,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,2691.8294,M2_February,Amul
FDJ40,,Regular,0.049349121,Dairy,108.6912,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,3057.3536,M2_February,Amul
FDU13,,Low Fat,0.328390948,Dairy,146.0418,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,588.5672,M2_February,Amul
DRE27,11.85,Low Fat,0.13267058,Dairy,96.4726,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,978.726,M2_February,Amul
FDS27,10.195,Regular,0.012455787,Dairy,197.511,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,2356.932,M2_February,Amul
FDU44,,Regular,0.058142797,Dairy,162.1552,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,3086.6488,M2_February,Amul
DRM59,,Low Fat,0.006289291,Dairy,153.2998,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,461.3994,M2_February,Amul
FDT08,13.65,Low Fat,0.04929502,Dairy,150.505,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,2696.49,M2_February,Amul
FDL46,20.35,Low Fat,0.054362695,Dairy,117.9466,OUT017,2019,,Tier 2,Supermarket OUT-Pune,1649.8524,M2_February,Amul
NCV30,20.2,Low Fat,0.110356797,Dairy,62.051,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,126.502,M2_February,Amul
FDP51,13.85,Regular,0.085274988,Dairy,119.6124,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,2014.7108,M2_February,Amul
FDA51,8.05,Regular,0.164542555,Dairy,112.2518,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,1707.777,M2_February,Amul
FDM46,7.365,Low Fat,0.160292264,Dairy,94.712,OUT045,2019,,Tier 2,Supermarket OUT-Pune,932.12,M2_February,Amul
FDK02,12.5,Low Fat,0.112859454,Dairy,118.344,OUT017,2019,,Tier 2,Supermarket OUT-Pune,2157.192,M2_February,Amul
FDJ57,7.42,Regular,0.021569566,Dairy,184.8582,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,4643.955,M2_February,Amul
FDJ45,,Low Fat,0.073055148,Dairy,33.7216,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,1280.9992,M2_February,Amul
NCB31,6.235,Low Fat,0.119345629,Dairy,261.991,OUT017,2019,,Tier 2,Supermarket OUT-Pune,2366.919,M2_February,Amul
FDJ03,12.35,Regular,0.072334667,Dairy,49.1692,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,886.8456,M2_February,Amul
FDT50,6.75,Regular,0.108148913,Dairy,95.6752,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,958.752,M2_February,Amul
NCY41,16.75,Low Fat,0.07585337,Dairy,36.8532,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,1150.5024,M2_February,Amul
FDJ60,19.35,Regular,0.062655235,Dairy,163.3184,OUT045,2019,,Tier 2,Supermarket OUT-Pune,2641.8944,M2_February,Amul
FDZ35,9.6,Regular,0.022278477,Dairy,102.499,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,1547.985,M2_February,Amul
FDS21,19.85,Regular,0.020961192,Dairy,62.0194,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,619.194,M2_February,Amul
FDM52,15.1,Low Fat,0.025993423,Dairy,147.4076,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,2808.3444,M2_February,Amul
FDQ08,,Regular,0.018838681,Dairy,62.9536,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,2266.3832,M2_February,Amul
FDQ56,6.59,Low Fat,0.105577348,Dairy,85.6908,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,1929.4884,M2_February,Amul
FDS47,16.75,Low Fat,0.129086113,Dairy,89.4856,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,1054.6272,M2_February,Amul
DRM48,15.2,Low Fat,0.113125627,Dairy,38.6848,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1155.8288,M2_February,Amul
FDW46,13,Regular,0.070699313,Dairy,65.7484,OUT017,2019,,Tier 2,Supermarket OUT-Pune,1174.4712,M2_February,Amul
FDW27,5.86,Regular,0.151467821,Dairy,154.1314,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,3412.8908,M2_February,Amul
NCQ05,11.395,Low Fat,0.03616416,Dairy,150.1708,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,300.9416,M2_February,Amul
FDU40,20.85,Low Fat,0.062606583,Dairy,192.2478,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,387.4956,M2_February,Amul
DRE12,,Low Fat,0.0704378,Dairy,112.886,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,2942.836,M2_February,Amul
FDX35,5.035,Regular,0.079844043,Dairy,226.3036,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,4098.6648,M2_February,Amul
FDD51,11.15,Low Fat,0.120139206,Dairy,45.0744,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,452.744,M2_February,Amul
FDY27,6.38,Low Fat,0.032028115,Dairy,178.3344,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,3211.8192,M2_February,Amul
NCN06,8.39,Low Fat,0.120497266,Dairy,162.2868,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,2620.5888,M2_February,Amul
FDR57,5.675,Regular,0.023492524,Dairy,155.5288,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,1414.1592,M2_February,Amul
FDL32,15.7,Regular,0.122657336,Dairy,110.1544,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,1565.9616,M2_February,Amul
FDW46,13,Regular,0.070588037,Dairy,65.9484,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,1043.9744,M2_February,Amul
NCO17,,Low Fat,0.073024401,Dairy,121.844,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,3115.944,M2_February,Amul
FDRegular9,13.5,Regular,0.159587755,Dairy,145.3102,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,729.051,M2_February,Amul
FDJ33,8.895,Regular,0.088821765,Dairy,125.173,OUT017,2019,,Tier 2,Supermarket OUT-Pune,2956.152,M2_February,Amul
