Date,Extent
1994-08-16,7.533
1994-08-17,7.428
1994-08-18,7.381
1994-08-19,7.446
1994-08-20,7.367
1994-08-21,7.272
1994-08-22,7.339
1994-08-23,7.334
1994-08-24,7.273
1994-08-25,7.282
1994-08-26,7.197
1994-08-27,7.24
1994-08-28,7.242
1994-08-29,7.258
1994-08-30,7.161
1994-08-31,7.065
1994-09-01,7.072
1994-09-02,7.023
1994-09-03,7.027
1994-09-04,6.946
1994-09-05,6.934
1994-09-06,6.956
1994-09-07,6.995
1994-09-08,6.973
1994-09-09,6.992
1994-09-10,6.938
1994-09-11,6.97
1994-09-12,7.019
1994-09-13,6.945
1994-09-14,6.975
1994-09-15,7.027
1994-09-16,7.145
1994-09-17,7.096
1994-09-18,7.118
1994-09-19,7.139
1994-09-20,7.19
1994-09-21,7.182
1994-09-22,7.185
1994-09-23,7.192
1994-09-24,7.243
1994-09-25,7.303
1994-09-26,7.362
1994-09-27,7.376
1994-09-28,7.427
1994-09-29,7.617
1994-09-30,7.761
1994-10-01,7.894
1994-10-02,7.954
1994-10-03,7.983
1994-10-04,8.005
1994-10-05,8.15
1994-10-06,8.117
1994-10-07,8.168
1994-10-08,8.11
1994-10-09,8.176
1994-10-10,8.27
1994-10-11,8.364
1994-10-12,8.445
1994-10-13,8.458
1994-10-14,8.542
1994-10-15,8.652
1994-10-16,8.781
1994-10-17,8.924
1994-10-18,9.053
1994-10-19,9.079
1994-10-20,9.231
1994-10-21,9.354
1994-10-22,9.412
1994-10-23,9.564
1994-10-24,9.694
1994-10-25,9.776
1994-10-26,9.851
1994-10-27,9.953
1994-10-28,10.01
1994-10-29,10.07
1994-10-30,10.154
1994-10-31,10.18
1994-11-01,10.241
1994-11-02,10.293
1994-11-03,10.342
1994-11-04,10.422
1994-11-05,10.545
1994-11-06,10.576
1994-11-07,10.665
1994-11-08,10.685
1994-11-09,10.671
1994-11-10,10.817
1994-11-11,10.845
1994-11-12,10.944
1994-11-13,10.971
1994-11-14,11.016
1994-11-15,11.022
1994-11-16,11.042
1994-11-17,11.114
1994-11-18,11.17
1994-11-19,11.27
1994-11-20,11.348
1994-11-21,11.431
1994-11-22,11.513
1994-11-23,11.487
1994-11-24,11.592
1994-11-25,11.744
1994-11-26,11.862
1994-11-27,11.938
1994-11-28,12.023
1994-11-29,12.034
1994-11-30,12.073
1994-12-01,12.284
1994-12-02,12.363
1994-12-03,12.478
1994-12-04,12.639
1994-12-05,12.574
1994-12-06,12.632
1994-12-07,12.649
1994-12-08,12.816
1994-12-09,12.907
1994-12-10,13.004
1994-12-11,13.061
1994-12-12,13.055
1994-12-13,13.033
1994-12-14,13.069
1994-12-15,13.158
1994-12-16,13.301
1994-12-17,13.365
1994-12-18,13.509
1994-12-19,13.55
1994-12-20,13.577
1994-12-21,13.624
1994-12-22,13.673
1994-12-23,13.706
1994-12-24,13.782
1994-12-25,13.765
1994-12-26,13.83
1994-12-27,13.919
1994-12-28,13.899
1994-12-29,14.024
1994-12-30,14.074
1994-12-31,14.108
1995-01-01,14.145
1995-01-02,14.258
1995-01-03,14.335
1995-01-04,14.288
1995-01-05,14.304
1995-01-06,14.325
1995-01-07,14.364
1995-01-08,14.344
1995-01-09,14.31
1995-01-10,14.263
1995-01-11,14.336
1995-01-12,14.479
1995-01-13,14.518
1995-01-14,14.619
1995-01-15,14.56
1995-01-16,14.588
1995-01-17,14.69
1995-01-18,14.668
1995-01-19,14.737
1995-01-20,14.764
1995-01-21,14.793
1995-01-22,14.801
1995-01-23,14.826
1995-01-24,14.758
1995-01-25,14.802
1995-01-26,14.76
1995-01-27,14.794
1995-01-28,14.867
1995-01-29,14.96
1995-01-30,14.956
1995-01-31,14.966
1995-02-01,15.054
1995-02-02,15.086
1995-02-03,15.094
1995-02-04,15.139
1995-02-05,15.259
1995-02-06,15.212
1995-02-07,15.213
1995-02-08,15.251
1995-02-09,15.238
1995-02-10,15.19
1995-02-11,15.197
1995-02-12,15.281
1995-02-13,15.194
1995-02-14,15.173
1995-02-15,15.173
1995-02-16,15.181
1995-02-17,15.266
1995-02-18,15.228
1995-02-19,15.267
1995-02-20,15.245
1995-02-21,15.264
1995-02-22,15.21
1995-02-23,15.227
1995-02-24,15.352
1995-02-25,15.358
1995-02-26,15.296
1995-02-27,15.301
1995-02-28,15.37
1995-03-01,15.344
1995-03-02,15.318
1995-03-03,15.271
1995-03-04,15.326
1995-03-05,15.296
1995-03-06,15.359
1995-03-07,15.3
1995-03-08,15.333
1995-03-09,15.352
1995-03-10,15.239
1995-03-11,15.203
1995-03-12,15.138
1995-03-13,15.182
1995-03-14,15.12
1995-03-15,15.124
1995-03-16,15.191
1995-03-17,15.243
1995-03-18,15.206
1995-03-19,15.167
1995-03-20,15.251
1995-03-21,15.288
1995-03-22,15.3
1995-03-23,15.271
1995-03-24,15.256
1995-03-25,15.217
1995-03-26,15.193
1995-03-27,15.261
1995-03-28,15.289
1995-03-29,15.304
1995-03-30,15.339
1995-03-31,15.384
1995-04-01,15.219
1995-04-02,15.118
1995-04-03,15.108
1995-04-04,14.977
1995-04-05,14.906
1995-04-06,14.937
1995-04-07,14.923
1995-04-08,14.871
1995-04-09,14.71
1995-04-10,14.686
1995-04-11,14.593
1995-04-12,14.596
1995-04-13,14.536
1995-04-14,14.458
1995-04-15,14.483
1995-04-16,14.34
1995-04-17,14.325
1995-04-18,14.337
1995-04-19,14.35
1995-04-20,14.261
1995-04-21,14.231
1995-04-22,14.161
1995-04-23,14.06
1995-04-24,14.006
1995-04-25,13.984
1995-04-26,13.951
1995-04-27,13.925
1995-04-28,13.882
1995-04-29,13.814
1995-04-30,13.71
1995-05-01,13.556
1995-05-02,13.539
1995-05-03,13.54
1995-05-04,13.515
1995-05-05,13.449
1995-05-06,13.437
1995-05-07,13.419
1995-05-08,13.404
1995-05-09,13.36
1995-05-10,13.379
1995-05-11,13.388
1995-05-12,13.35
1995-05-13,13.321
1995-05-14,13.245
1995-05-15,13.212
1995-05-16,13.107
1995-05-17,13.068
1995-05-18,12.951
1995-05-19,12.859
1995-05-20,12.775
1995-05-21,12.662
1995-05-22,12.559
1995-05-23,12.495
1995-05-24,12.436
1995-05-25,12.348
1995-05-26,12.335
1995-05-27,12.349
1995-05-28,12.298
1995-05-29,12.295
1995-05-30,12.268
1995-05-31,12.215
1995-06-01,12.096
1995-06-02,12.048
1995-06-03,11.995
1995-06-04,11.987
1995-06-05,11.969
1995-06-06,11.882
1995-06-07,11.844
1995-06-08,11.84
1995-06-09,11.753
1995-06-10,11.768
1995-06-11,11.657
1995-06-12,11.656
1995-06-13,11.583
1995-06-14,11.551
1995-06-15,11.523
1995-06-16,11.509
1995-06-17,11.399
1995-06-18,11.311
1995-06-19,11.314
1995-06-20,11.253
1995-06-21,11.147
1995-06-22,11.055
1995-06-23,11.08
1995-06-24,10.983
1995-06-25,11.016
1995-06-26,10.967
1995-06-27,10.895
1995-06-28,10.798
1995-06-29,10.704
1995-06-30,10.63
1995-07-01,10.423
1995-07-02,10.346
1995-07-03,10.294
1995-07-04,10.256
1995-07-05,10.137
1995-07-06,9.894
1995-07-07,9.754
1995-07-08,9.672
1995-07-09,9.655
1995-07-10,9.477
1995-07-11,9.389
1995-07-12,9.273
1995-07-13,9.197
1995-07-14,9.131
1995-07-15,9.029
1995-07-16,8.958
1995-07-17,8.88
1995-07-18,8.723
1995-07-19,8.645
1995-07-20,8.564
1995-07-21,8.496
1995-07-22,8.461
1995-07-23,8.39
1995-07-24,8.314
1995-07-25,8.158
1995-07-26,8.049
1995-07-27,7.988
1995-07-28,7.939
1995-07-29,7.813
1995-07-30,7.709
1995-07-31,7.586
1995-08-01,7.513
1995-08-02,7.378
1995-08-03,7.393
1995-08-04,7.298
1995-08-05,7.255
1995-08-06,7.196
1995-08-07,7.105
1995-08-08,7.008
1995-08-09,6.946
1995-08-10,6.898
1995-08-11,6.859
1995-08-12,6.791
1995-08-13,6.748
1995-08-14,6.721
1995-08-15,6.699
1995-08-16,6.651
1995-08-17,6.675
1995-08-18,6.624
1995-08-19,6.642
1995-08-20,6.614
1995-08-21,6.575
1995-08-22,6.551
1995-08-23,6.398
1995-08-24,6.369
1995-08-25,6.402
1995-08-26,6.357
1995-08-27,6.295
1995-08-28,6.306
1995-08-29,6.284
1995-08-30,6.264
1995-08-31,6.26
1995-09-01,6.189
1995-09-02,6.15
1995-09-03,6.076
1995-09-04,6.012
1995-09-05,6.013
1995-09-06,6.035
1995-09-07,6.016
1995-09-08,6.059
1995-09-09,6.02
1995-09-10,6.106
1995-09-11,6.116
1995-09-12,6.104
1995-09-13,6.068
1995-09-14,6.053
1995-09-15,6.054
1995-09-16,6.068
1995-09-17,6.039
1995-09-18,6.037
1995-09-19,6.087
1995-09-20,6.132
1995-09-21,6.116
1995-09-22,6.099
1995-09-23,6.106
1995-09-24,6.107
1995-09-25,6.075
1995-09-26,6.11
1995-09-27,6.121
1995-09-28,6.122
1995-09-29,6.075
1995-09-30,6.039
1995-10-01,6.163
1995-10-02,6.188
1995-10-03,6.2
1995-10-04,6.173
1995-10-05,6.256
1995-10-06,6.309
1995-10-07,6.375
1995-10-08,6.413
1995-10-09,6.488
1995-10-10,6.523
1995-10-11,6.605
1995-10-12,6.772
1995-10-13,7.011
1995-10-14,7.322
1995-10-15,7.65
1995-10-16,7.875
1995-10-17,8.031
1995-10-18,8.263
1995-10-19,8.435
1995-10-20,8.514
1995-10-21,8.706
1995-10-22,8.962
1995-10-23,9.116
1995-10-24,9.13
1995-10-25,9.211
1995-10-26,9.315
1995-10-27,9.438
1995-10-28,9.659
1995-10-29,9.818
1995-10-30,9.857
1995-10-31,9.919
1995-11-01,10.003
1995-11-02,10.104
1995-11-03,10.142
1995-11-04,10.127
1995-11-05,10.027
1995-11-06,10.081
1995-11-07,10.107
1995-11-08,10.21
1995-11-09,10.337
1995-11-10,10.31
1995-11-11,10.358
1995-11-12,10.425
1995-11-13,10.51
1995-11-14,10.493
1995-11-15,10.625
1995-11-16,10.806
1995-11-17,10.76
1995-11-18,10.889
1995-11-19,10.935
1995-11-20,10.951
1995-11-21,11.025
1995-11-22,11.012
1995-11-23,11.149
1995-11-24,11.258
1995-11-25,11.37
1995-11-26,11.505
1995-11-27,11.646
1995-11-28,11.832
1995-11-29,11.853
1995-11-30,11.976
1995-12-01,12.195
1995-12-02,12.305
1995-12-03,12.37
1995-12-04,12.445
1995-12-05,12.494
1995-12-06,12.501
1995-12-07,12.475
1995-12-08,12.462
1995-12-09,12.531
1995-12-10,12.656
1995-12-11,12.617
1995-12-12,12.558
1995-12-13,12.648
1995-12-14,12.707
1995-12-15,12.84
1995-12-16,13.003
1995-12-17,12.923
1995-12-18,12.93
1995-12-19,12.995
1995-12-20,13.133
1995-12-21,13.182
1995-12-22,13.22
1995-12-23,13.289
1995-12-24,13.305
1995-12-25,13.344
1995-12-26,13.363
1995-12-27,13.422
1995-12-28,13.583
1995-12-29,13.641
1995-12-30,13.707
1995-12-31,13.702
1996-01-01,13.804
1996-01-02,13.818
1996-01-03,13.786
1996-01-04,13.791
1996-01-05,13.839
1996-01-06,13.877
1996-01-07,14.007
1996-01-08,13.976
1996-01-09,13.941
1996-01-10,13.915
1996-01-11,13.95
1996-01-12,13.951
1996-01-13,14.095
1996-01-14,14.025
1996-01-15,14.037
1996-01-16,14.15
1996-01-17,14.22
1996-01-18,14.237
1996-01-19,14.318
1996-01-20,14.338
1996-01-21,14.256
1996-01-22,14.373
1996-01-23,14.423
1996-01-24,14.467
1996-01-25,14.598
1996-01-26,14.405
1996-01-27,14.527
1996-01-28,14.625
1996-01-29,14.532
1996-01-30,14.653
1996-01-31,14.673
1996-02-01,14.706
1996-02-02,14.798
1996-02-03,14.803
1996-02-04,14.818
1996-02-05,14.873
1996-02-06,14.974
1996-02-07,15.058
1996-02-08,15.164
1996-02-09,15.191
1996-02-10,15.224
1996-02-11,15.174
1996-02-12,15.119
1996-02-13,15.088
1996-02-14,15.162
1996-02-15,15.235
1996-02-16,15.087
1996-02-17,15.157
1996-02-18,15.272
1996-02-19,15.319
1996-02-20,15.455
1996-02-21,15.484
1996-02-22,15.398
1996-02-23,15.406
1996-02-24,15.386
1996-02-25,15.301
1996-02-26,15.234
1996-02-27,15.2
1996-02-28,15.218
1996-02-29,15.186
1996-03-01,15.23
1996-03-02,15.232
1996-03-03,15.277
1996-03-04,15.245
1996-03-05,15.284
1996-03-06,15.326
1996-03-07,15.334
1996-03-08,15.337
1996-03-09,15.259
1996-03-10,15.273
1996-03-11,15.214
1996-03-12,15.202
1996-03-13,15.214
1996-03-14,15.169
1996-03-15,15.188
1996-03-16,15.118
1996-03-17,15.07
1996-03-18,15.021
1996-03-19,14.997
1996-03-20,15.007
1996-03-21,15.047
1996-03-22,15.086
1996-03-23,14.998
1996-03-24,14.966
1996-03-25,14.895
1996-03-26,14.925
1996-03-27,14.916
1996-03-28,14.976
1996-03-29,15.006
1996-03-30,15.016
1996-03-31,14.979
1996-04-01,14.827
1996-04-02,14.7
1996-04-03,14.63
1996-04-04,14.534
1996-04-05,14.476
1996-04-06,14.404
1996-04-07,14.373
1996-04-08,14.343
1996-04-09,14.35
1996-04-10,14.359
1996-04-11,14.324
1996-04-12,14.299
1996-04-13,14.268
1996-04-14,14.245
1996-04-15,14.213
1996-04-16,14.16
1996-04-17,14.128
1996-04-18,14.126
1996-04-19,14.109
1996-04-20,14.071
1996-04-21,14.106
1996-04-22,14.102
1996-04-23,14.097
1996-04-24,14.093
1996-04-25,13.991
1996-04-26,13.969
1996-04-27,13.916
1996-04-28,13.885
1996-04-29,13.759
1996-04-30,13.619
1996-05-01,13.547
1996-05-02,13.541
1996-05-03,13.539
1996-05-04,13.516
1996-05-05,13.49
1996-05-06,13.43
1996-05-07,13.312
1996-05-08,13.329
1996-05-09,13.307
1996-05-10,13.281
1996-05-11,13.165
1996-05-12,13.1
1996-05-13,13.079
1996-05-14,13.051
1996-05-15,13.017
1996-05-16,13.045
1996-05-17,13.039
1996-05-18,13.06
1996-05-19,13.021
1996-05-20,13.05
1996-05-21,13.009
1996-05-22,12.938
1996-05-23,12.934
1996-05-24,12.881
1996-05-25,12.841
1996-05-26,12.783
1996-05-27,12.758
1996-05-28,12.814
1996-05-29,12.76
1996-05-30,12.668
1996-05-31,12.626
1996-06-01,12.494
1996-06-02,12.486
1996-06-03,12.439
1996-06-04,12.419
1996-06-05,12.39
1996-06-06,12.391
1996-06-07,12.344
1996-06-08,12.311
1996-06-09,12.26
1996-06-10,12.239
1996-06-11,12.236
1996-06-12,12.203
1996-06-13,12.199
1996-06-14,12.179
1996-06-15,12.145
1996-06-16,12.115
1996-06-17,12.068
1996-06-18,12.025
1996-06-19,12.0
1996-06-20,11.997
1996-06-21,11.989
1996-06-22,11.932
1996-06-23,11.843
1996-06-24,11.82
1996-06-25,11.795
1996-06-26,11.727
1996-06-27,11.688
1996-06-28,11.63
1996-06-29,11.58
1996-06-30,11.571
1996-07-01,11.269
1996-07-02,11.24
1996-07-03,11.178
1996-07-04,11.154
1996-07-05,11.06
1996-07-06,10.986
1996-07-07,10.891
1996-07-08,10.886
1996-07-09,10.842
1996-07-10,10.751
1996-07-11,10.649
1996-07-12,10.476
1996-07-13,10.375
1996-07-14,10.264
1996-07-15,10.217
1996-07-16,10.178
1996-07-17,10.172
1996-07-18,10.016
1996-07-19,9.996
1996-07-20,9.854
1996-07-21,9.7
1996-07-22,9.63
1996-07-23,9.544
1996-07-24,9.487
1996-07-25,9.385
1996-07-26,9.325
1996-07-27,9.284
1996-07-28,9.19
1996-07-29,9.101
1996-07-30,9.03
1996-07-31,8.962
1996-08-01,8.925
1996-08-02,8.844
1996-08-03,8.792
1996-08-04,8.723
1996-08-05,8.661
1996-08-06,8.708
1996-08-07,8.642
1996-08-08,8.621
1996-08-09,8.544
1996-08-10,8.491
1996-08-11,8.415
1996-08-12,8.378
1996-08-13,8.348
1996-08-14,8.247
1996-08-15,8.196
1996-08-16,8.163
1996-08-17,8.172
1996-08-18,8.031
1996-08-19,8.041
1996-08-20,7.995
1996-08-21,7.945
1996-08-22,7.918
1996-08-23,7.878
1996-08-24,7.822
1996-08-25,7.752
1996-08-26,7.636
1996-08-27,7.628
1996-08-28,7.614
1996-08-29,7.489
1996-08-30,7.496
1996-08-31,7.479
1996-09-01,7.356
1996-09-02,7.307
1996-09-03,7.243
1996-09-04,7.245
1996-09-05,7.198
1996-09-06,7.218
1996-09-07,7.242
1996-09-08,7.194
1996-09-09,7.165
1996-09-10,7.147
1996-09-11,7.207
1996-09-12,7.276
1996-09-13,7.393
1996-09-14,7.418
1996-09-15,7.484
1996-09-16,7.53
1996-09-17,7.531
1996-09-18,7.618
1996-09-19,7.691
1996-09-20,7.778
1996-09-21,7.863
1996-09-22,7.839
1996-09-23,7.871
1996-09-24,7.901
1996-09-25,7.954
1996-09-26,8.099
1996-09-27,8.211
1996-09-28,8.194
1996-09-29,8.172
1996-09-30,8.131
1996-10-01,8.279
1996-10-02,8.318
1996-10-03,8.303
1996-10-04,8.355
1996-10-05,8.464
1996-10-06,8.653
1996-10-07,8.746
1996-10-08,8.861
1996-10-09,8.88
1996-10-10,8.937
1996-10-11,8.957
1996-10-12,9.018
1996-10-13,9.134
1996-10-14,9.107
1996-10-15,9.182
1996-10-16,9.287
1996-10-17,9.277
1996-10-18,9.315
1996-10-19,9.415
1996-10-20,9.446
1996-10-21,9.434
1996-10-22,9.448
1996-10-23,9.576
1996-10-24,9.624
1996-10-25,9.646
1996-10-26,9.641
1996-10-27,9.691
1996-10-28,9.743
1996-10-29,9.689
1996-10-30,9.745
1996-10-31,9.819
1996-11-01,9.812
1996-11-02,9.845
1996-11-03,9.795
1996-11-04,9.846
1996-11-05,9.842
1996-11-06,9.895
1996-11-07,9.995
1996-11-08,9.972
1996-11-09,9.978
1996-11-10,10.021
1996-11-11,9.98
1996-11-12,10.084
1996-11-13,10.182
1996-11-14,10.319
1996-11-15,10.32
1996-11-16,10.182
1996-11-17,10.284
1996-11-18,10.403
1996-11-19,10.486
1996-11-20,10.537
1996-11-21,10.693
1996-11-22,10.721
1996-11-23,10.827
1996-11-24,10.853
1996-11-25,10.896
1996-11-26,11.092
1996-11-27,11.109
1996-11-28,11.242
1996-11-29,11.391
1996-11-30,11.449
1996-12-01,11.605
1996-12-02,11.735
1996-12-03,11.751
1996-12-04,11.991
1996-12-05,12.125
1996-12-06,12.177
1996-12-07,12.228
1996-12-08,12.342
1996-12-09,12.373
1996-12-10,12.356
1996-12-11,12.483
1996-12-12,12.644
1996-12-13,12.766
1996-12-14,12.878
1996-12-15,12.832
1996-12-16,12.944
1996-12-17,13.006
1996-12-18,13.106
1996-12-19,13.161
1996-12-20,13.194
1996-12-21,13.316
1996-12-22,13.3
1996-12-23,13.429
1996-12-24,13.597
1996-12-25,13.63
1996-12-26,13.613
1996-12-27,13.561
1996-12-28,13.546
1996-12-29,13.653
1996-12-30,13.704
1996-12-31,13.653
1997-01-01,13.657
1997-01-02,13.801
1997-01-03,13.837
1997-01-04,13.864
1997-01-05,14.016
1997-01-06,14.139
1997-01-07,14.188
1997-01-08,14.321
1997-01-09,14.258
1997-01-10,14.238
1997-01-11,14.257
1997-01-12,14.323
1997-01-13,14.417
1997-01-14,14.336
1997-01-15,14.334
1997-01-16,14.347
1997-01-17,14.42
1997-01-18,14.565
1997-01-19,14.592
1997-01-20,14.666
1997-01-21,14.637
1997-01-22,14.686
1997-01-23,14.752
1997-01-24,14.719
1997-01-25,14.756
1997-01-26,14.789
1997-01-27,14.7
1997-01-28,14.707
1997-01-29,14.81
1997-01-30,14.872
1997-01-31,14.938
1997-02-01,15.013
1997-02-02,15.051
1997-02-03,15.194
1997-02-04,15.287
1997-02-05,15.303
1997-02-06,15.369
1997-02-07,15.394
1997-02-08,15.418
1997-02-09,15.377
1997-02-10,15.452
1997-02-11,15.461
1997-02-12,15.418
1997-02-13,15.499
1997-02-14,15.509
1997-02-15,15.574
1997-02-16,15.649
1997-02-17,15.65
1997-02-18,15.635
1997-02-19,15.5
1997-02-20,15.481
1997-02-21,15.538
1997-02-22,15.533
1997-02-23,15.466
1997-02-24,15.496
1997-02-25,15.447
1997-02-26,15.41
1997-02-27,15.469
1997-02-28,15.635
1997-03-01,15.578
1997-03-02,15.617
1997-03-03,15.406
1997-03-04,15.353
1997-03-05,15.333
1997-03-06,15.379
1997-03-07,15.372
1997-03-08,15.361
1997-03-09,15.323
1997-03-10,15.342
1997-03-11,15.386
1997-03-12,15.408
1997-03-13,15.519
1997-03-14,15.488
1997-03-15,15.505
1997-03-16,15.504
1997-03-17,15.567
1997-03-18,15.597
1997-03-19,15.6
1997-03-20,15.684
1997-03-21,15.66
1997-03-22,15.556
1997-03-23,15.645
1997-03-24,15.623
1997-03-25,15.63
1997-03-26,15.554
1997-03-27,15.324
1997-03-28,15.24
1997-03-29,15.282
1997-03-30,15.333
1997-03-31,15.324
1997-04-01,15.206
1997-04-02,15.216
1997-04-03,15.174
1997-04-04,15.077
1997-04-05,15.062
1997-04-06,15.093
1997-04-07,15.154
1997-04-08,15.072
1997-04-09,14.92
1997-04-10,14.786
1997-04-11,14.734
1997-04-12,14.606
1997-04-13,14.617
1997-04-14,14.527
1997-04-15,14.5
1997-04-16,14.43
1997-04-17,14.334
1997-04-18,14.301
1997-04-19,14.271
1997-04-20,14.245
1997-04-21,14.243
1997-04-22,14.207
1997-04-23,14.186
1997-04-24,14.145
1997-04-25,14.18
1997-04-26,14.145
1997-04-27,14.157
1997-04-28,14.152
1997-04-29,14.118
1997-04-30,14.033
1997-05-01,13.906
1997-05-02,13.877
1997-05-03,13.829
1997-05-04,13.862
1997-05-05,13.791
1997-05-06,13.794
1997-05-07,13.688
1997-05-08,13.556
1997-05-09,13.497
1997-05-10,13.522
1997-05-11,13.458
1997-05-12,13.387
1997-05-13,13.315
1997-05-14,13.282
1997-05-15,13.193
1997-05-16,13.154
1997-05-17,13.055
1997-05-18,12.965
1997-05-19,13.022
1997-05-20,12.88
1997-05-21,12.762
1997-05-22,12.772
1997-05-23,12.787
1997-05-24,12.753
1997-05-25,12.721
1997-05-26,12.711
1997-05-27,12.675
1997-05-28,12.611
1997-05-29,12.607
1997-05-30,12.578
1997-05-31,12.482
1997-06-01,12.29
1997-06-02,12.285
1997-06-03,12.283
1997-06-04,12.219
1997-06-05,12.23
1997-06-06,12.206
1997-06-07,12.213
1997-06-08,12.248
1997-06-09,12.2
1997-06-10,12.167
1997-06-11,12.042
1997-06-12,12.01
1997-06-13,11.974
1997-06-14,11.968
1997-06-15,11.873
1997-06-16,11.811
1997-06-17,11.691
1997-06-18,11.664
1997-06-19,11.583
1997-06-20,11.513
1997-06-21,11.459
1997-06-22,11.397
1997-06-23,11.352
1997-06-24,11.34
1997-06-25,11.276
1997-06-26,11.148
1997-06-27,11.054
1997-06-28,10.968
1997-06-29,10.878
1997-06-30,10.809
1997-07-01,10.667
1997-07-02,10.577
1997-07-03,10.544
1997-07-04,10.484
1997-07-05,10.383
1997-07-06,10.322
1997-07-07,10.221
1997-07-08,10.132
1997-07-09,10.081
1997-07-10,9.948
1997-07-11,9.722
1997-07-12,9.735
1997-07-13,9.652
1997-07-14,9.512
1997-07-15,9.37
1997-07-16,9.322
1997-07-17,9.319
1997-07-18,9.233
1997-07-19,9.101
1997-07-20,9.088
1997-07-21,9.037
1997-07-22,8.949
1997-07-23,8.751
1997-07-24,8.696
1997-07-25,8.553
1997-07-26,8.542
1997-07-27,8.53
1997-07-28,8.543
1997-07-29,8.39
1997-07-30,8.252
1997-07-31,8.08
1997-08-01,7.979
1997-08-02,7.913
1997-08-03,7.863
1997-08-04,7.755
1997-08-05,7.78
1997-08-06,7.701
1997-08-07,7.577
1997-08-08,7.533
1997-08-09,7.486
1997-08-10,7.367
1997-08-11,7.399
1997-08-12,7.345
1997-08-13,7.296
1997-08-14,7.343
1997-08-15,7.315
1997-08-16,7.275
1997-08-17,7.239
1997-08-18,7.204
1997-08-19,7.242
1997-08-20,7.147
1997-08-21,7.185
1997-08-22,7.224
1997-08-23,7.151
1997-08-24,7.012
1997-08-25,6.906
1997-08-26,6.822
1997-08-27,6.806
1997-08-28,6.774
1997-08-29,6.741
1997-08-30,6.722
1997-08-31,6.734
1997-09-01,6.671
1997-09-02,6.628
1997-09-03,6.602
1997-09-04,6.632
1997-09-05,6.684
1997-09-06,6.661
1997-09-07,6.707
1997-09-08,6.69
1997-09-09,6.663
1997-09-10,6.701
1997-09-11,6.702
1997-09-12,6.658
1997-09-13,6.686
1997-09-14,6.686
1997-09-15,6.678
1997-09-16,6.654
1997-09-17,6.644
1997-09-18,6.645
1997-09-19,6.623
1997-09-20,6.612
1997-09-21,6.661
1997-09-22,6.617
1997-09-23,6.624
1997-09-24,6.671
1997-09-25,6.737
1997-09-26,6.72
1997-09-27,6.759
1997-09-28,6.797
1997-09-29,6.894
1997-09-30,6.883
1997-10-01,7.066
1997-10-02,7.108
1997-10-03,7.223
1997-10-04,7.339
1997-10-05,7.425
1997-10-06,7.367
1997-10-07,7.422
1997-10-08,7.531
1997-10-09,7.739
1997-10-10,7.814
1997-10-11,7.805
1997-10-12,7.95
1997-10-13,8.109
1997-10-14,8.322
1997-10-15,8.263
1997-10-16,8.312
1997-10-17,8.433
1997-10-18,8.516
1997-10-19,8.562
1997-10-20,8.648
1997-10-21,8.788
1997-10-22,8.921
1997-10-23,8.891
1997-10-24,9.048
1997-10-25,9.126
1997-10-26,9.244
1997-10-27,9.334
1997-10-28,9.407
1997-10-29,9.472
1997-10-30,9.57
1997-10-31,9.678
1997-11-01,9.788
1997-11-02,9.797
1997-11-03,9.907
1997-11-04,9.936
1997-11-05,10.013
1997-11-06,10.13
1997-11-07,10.108
1997-11-08,10.158
1997-11-09,10.292
1997-11-10,10.358
1997-11-11,10.425
1997-11-12,10.455
1997-11-13,10.504
1997-11-14,10.687
1997-11-15,10.576
1997-11-16,10.578
1997-11-17,10.572
1997-11-18,10.713
1997-11-19,10.77
1997-11-20,10.824
1997-11-21,10.89
1997-11-22,10.977
1997-11-23,11.015
1997-11-24,11.155
1997-11-25,11.288
1997-11-26,11.473
1997-11-27,11.618
1997-11-28,11.747
1997-11-29,11.827
1997-11-30,11.944
1997-12-01,12.249
1997-12-02,12.34
1997-12-03,12.287
1997-12-04,12.343
1997-12-05,12.44
1997-12-06,12.515
1997-12-07,12.526
1997-12-08,12.728
1997-12-09,12.745
1997-12-10,12.72
1997-12-11,12.786
1997-12-12,12.712
1997-12-13,12.786
1997-12-14,12.899
1997-12-15,12.979
1997-12-16,13.035
1997-12-17,13.097
1997-12-18,13.168
1997-12-19,13.25
1997-12-20,13.343
1997-12-21,13.328
1997-12-22,13.4
1997-12-23,13.443
1997-12-24,13.579
1997-12-25,13.659
1997-12-26,13.695
1997-12-27,13.723
1997-12-28,13.812
1997-12-29,13.83
1997-12-30,14.002
1997-12-31,13.943
1998-01-01,14.025
1998-01-02,14.097
1998-01-03,14.262
1998-01-04,14.277
1998-01-05,14.217
1998-01-06,14.263
1998-01-07,14.304
1998-01-08,14.321
1998-01-09,14.46
1998-01-10,14.465
1998-01-11,14.467
1998-01-12,14.483
1998-01-13,14.568
1998-01-14,14.672
1998-01-15,14.709
1998-01-16,14.688
1998-01-17,14.732
1998-01-18,14.801
1998-01-19,14.81
1998-01-20,14.93
1998-01-21,14.897
1998-01-22,14.936
1998-01-23,14.96
1998-01-24,14.987
1998-01-25,15.107
1998-01-26,15.185
1998-01-27,15.183
1998-01-28,15.251
1998-01-29,15.375
1998-01-30,15.425
1998-01-31,15.479
1998-02-01,15.512
1998-02-02,15.58
1998-02-03,15.664
1998-02-04,15.663
1998-02-05,15.658
1998-02-06,15.661
1998-02-07,15.642
