,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
6810734,2,2019-03-27 21:22:38,2019-03-27 21:25:45,1,0.74,1,N,141,141,2,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
6578242,2,2019-03-26 22:03:42,2019-03-26 22:14:19,1,2.57,1,N,125,68,1,10.0,0.5,0.5,2.0,0.0,0.3,15.8,2.5
2039750,2,2019-03-08 20:05:08,2019-03-08 20:45:46,1,15.39,1,N,132,85,2,46.5,0.5,0.5,0.0,0.0,0.3,47.8,0.0
821347,1,2019-03-04 12:56:13,2019-03-04 12:58:10,1,0.5,1,N,168,74,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,0.0
6956287,2,2019-03-28 14:40:12,2019-03-28 14:56:45,5,1.7,1,N,234,211,2,11.5,0.0,0.5,0.0,0.0,0.3,14.8,2.5
1986032,2,2019-03-08 17:02:36,2019-03-08 17:12:38,1,1.24,1,N,50,68,2,8.0,1.0,0.5,0.0,0.0,0.3,12.3,2.5
6480643,2,2019-03-26 17:00:24,2019-03-26 17:07:31,2,1.09,1,N,238,239,1,7.0,1.0,0.5,1.0,0.0,0.3,12.3,2.5
1477655,1,2019-03-06 21:44:17,2019-03-06 21:57:51,2,2.3,1,N,79,246,2,10.5,3.0,0.5,0.0,0.0,0.3,14.3,2.5
3602571,2,2019-03-14 21:02:19,2019-03-14 21:08:20,1,0.84,1,N,161,233,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
702982,2,2019-03-03 18:18:41,2019-03-03 18:22:41,1,0.8,1,N,229,229,2,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
7630951,1,2019-03-31 01:41:53,2019-03-31 01:48:11,2,0.7,1,N,148,79,1,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
2445639,1,2019-03-10 11:04:14,2019-03-10 11:13:38,3,1.4,1,N,264,162,1,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2.5
7430706,2,2019-03-30 10:07:33,2019-03-30 10:14:26,5,1.57,1,N,151,239,1,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
4009372,1,2019-03-16 11:10:16,2019-03-16 11:22:08,1,2.3,1,N,142,151,1,10.5,2.5,0.5,2.75,0.0,0.3,16.55,2.5
861099,2,2019-03-04 15:53:55,2019-03-04 16:13:38,1,3.37,1,N,114,237,1,15.0,0.0,0.5,4.58,0.0,0.3,22.88,2.5
1607860,2,2019-03-07 11:28:55,2019-03-07 11:44:16,1,2.54,1,N,77,76,1,12.0,0.0,0.5,0.0,0.0,0.3,12.8,0.0
586627,1,2019-03-03 08:11:36,2019-03-03 08:23:42,1,3.9,1,N,68,238,1,13.5,2.5,0.5,3.36,0.0,0.3,20.16,2.5
6499458,2,2019-03-26 17:13:45,2019-03-26 17:41:17,1,7.88,1,N,132,135,2,24.5,1.0,0.5,0.0,0.0,0.3,26.3,0.0
1518110,2,2019-03-07 00:02:08,2019-03-07 00:11:50,1,2.11,1,N,148,256,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
6744588,2,2019-03-27 17:27:05,2019-03-27 17:39:31,1,2.02,1,N,125,68,1,10.5,1.0,0.5,2.96,0.0,0.3,17.76,2.5
6350626,2,2019-03-26 00:02:31,2019-03-26 00:29:20,1,6.46,1,N,186,181,1,23.5,0.5,0.5,6.82,0.0,0.3,34.12,2.5
6251682,2,2019-03-25 15:14:39,2019-03-25 15:27:06,5,2.15,1,N,141,43,1,10.5,0.0,0.5,1.0,0.0,0.3,14.8,2.5
7219822,1,2019-03-29 14:13:40,2019-03-29 14:13:57,1,0.0,1,N,132,132,3,2.5,0.0,0.5,0.0,0.0,0.3,3.3,0.0
5773456,2,2019-03-23 12:36:11,2019-03-23 12:45:19,1,1.42,1,N,234,161,1,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
2855648,2,2019-03-12 07:34:38,2019-03-12 07:40:49,1,0.9,1,N,43,75,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5,0.0
6382565,1,2019-03-26 08:37:03,2019-03-26 08:42:40,1,0.7,1,N,13,231,1,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5
861449,1,2019-03-04 15:39:21,2019-03-04 16:12:58,1,14.9,1,N,132,193,1,42.5,0.0,0.5,0.0,0.0,0.3,43.3,0.0
3670616,1,2019-03-15 06:59:53,2019-03-15 07:28:02,1,13.8,3,N,13,1,1,56.5,0.0,0.0,13.85,12.5,0.3,83.15,0.0
7166357,1,2019-03-29 09:48:35,2019-03-29 10:08:10,0,2.0,1,N,186,158,1,13.0,2.5,0.5,3.25,0.0,0.3,19.55,2.5
2485699,1,2019-03-10 14:58:56,2019-03-10 15:13:25,1,2.8,1,N,50,234,1,12.0,2.5,0.5,3.05,0.0,0.3,18.35,2.5
1670411,2,2019-03-07 16:26:38,2019-03-07 16:43:41,1,2.59,1,N,152,75,2,13.0,1.0,0.5,0.0,0.0,0.3,14.8,0.0
7824600,2,2019-03-31 22:19:43,2019-03-31 22:53:37,1,16.88,2,N,132,164,1,52.0,0.0,0.5,12.21,5.76,0.3,73.27,2.5
110553,1,2019-03-01 13:11:06,2019-03-01 13:24:22,1,1.6,1,N,166,74,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0.0
4985567,2,2019-03-20 13:16:38,2019-03-20 13:21:17,1,0.61,1,N,162,237,1,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
2191857,2,2019-03-09 12:34:23,2019-03-09 13:00:41,1,5.78,1,N,161,88,2,22.5,0.0,0.5,0.0,0.0,0.3,25.8,2.5
6728920,2,2019-03-27 16:10:26,2019-03-27 16:21:11,1,1.26,1,N,234,113,1,8.5,1.0,0.5,2.56,0.0,0.3,15.36,2.5
2133507,1,2019-03-09 06:48:13,2019-03-09 06:51:26,1,0.6,1,N,90,68,2,4.5,2.5,0.5,0.0,0.0,0.3,7.8,2.5
526196,2,2019-03-02 23:46:05,2019-03-02 23:51:38,1,1.73,1,N,237,236,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
5652850,2,2019-03-22 22:36:53,2019-03-22 22:47:51,6,1.88,1,N,79,170,1,9.0,0.5,0.5,1.95,0.0,0.3,14.75,2.5
1089679,1,2019-03-05 15:06:06,2019-03-05 15:11:28,1,0.4,1,N,234,186,2,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5
1923172,1,2019-03-08 13:10:05,2019-03-08 13:23:00,1,2.0,1,N,237,239,2,11.0,2.5,0.5,0.0,0.0,0.3,14.3,2.5
2106631,4,2019-03-09 01:25:25,2019-03-09 01:34:33,1,1.9,1,N,164,48,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
4043583,1,2019-03-16 14:49:57,2019-03-16 15:08:42,1,1.7,1,N,238,163,1,13.5,2.5,0.5,3.35,0.0,0.3,20.15,2.5
3527558,1,2019-03-14 17:20:29,2019-03-14 17:27:40,1,1.0,1,N,90,234,1,6.5,3.5,0.5,2.15,0.0,0.3,12.95,2.5
1184818,2,2019-03-05 20:13:28,2019-03-05 20:21:24,1,1.24,1,N,237,229,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
4321200,2,2019-03-17 14:12:53,2019-03-17 14:22:31,1,0.92,1,N,68,68,1,7.5,0.0,0.5,1.0,0.0,0.3,11.8,2.5
3276746,2,2019-03-13 18:59:31,2019-03-13 19:22:30,2,3.47,1,N,161,262,2,17.0,1.0,0.5,0.0,0.0,0.3,21.3,2.5
6486933,1,2019-03-26 16:14:30,2019-03-26 16:31:54,1,2.4,1,N,246,162,2,13.0,3.5,0.5,0.0,0.0,0.3,17.3,2.5
2404944,1,2019-03-10 04:43:22,2019-03-10 05:00:34,2,4.3,1,N,144,230,2,16.0,3.0,0.5,0.0,0.0,0.3,19.8,2.5
7656335,2,2019-03-31 06:38:00,2019-03-31 06:45:08,1,1.71,1,N,141,161,1,8.0,0.0,0.5,0.0,0.0,0.3,11.3,2.5
7249466,1,2019-03-29 16:30:52,2019-03-29 16:42:20,1,1.5,1,N,262,237,1,9.0,3.5,0.5,2.2,0.0,0.3,15.5,2.5
6984410,2,2019-03-28 16:15:18,2019-03-28 16:20:49,1,1.12,1,N,79,234,1,6.0,1.0,0.5,3.09,0.0,0.3,13.39,2.5
7069641,1,2019-03-28 21:54:22,2019-03-28 22:13:43,1,3.8,1,N,68,87,1,17.0,3.0,0.5,2.08,0.0,0.3,22.88,2.5
5106421,2,2019-03-20 21:02:48,2019-03-20 21:15:30,1,2.79,1,N,229,43,2,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
1103858,2,2019-03-05 15:42:40,2019-03-05 15:46:58,2,0.6,1,N,141,141,1,4.5,0.0,0.5,1.95,0.0,0.3,9.75,2.5
305209,1,2019-03-02 02:34:01,2019-03-02 02:40:17,0,1.0,1,N,79,249,4,6.5,3.0,0.5,0.0,0.0,0.3,10.3,2.5
6156706,1,2019-03-25 06:35:48,2019-03-25 06:36:01,2,0.8,2,N,132,132,1,52.0,0.0,0.5,14.6,5.76,0.3,73.16,0.0
4307856,2,2019-03-17 13:05:42,2019-03-17 13:12:20,1,1.15,1,N,186,161,2,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
3185938,2,2019-03-13 12:12:52,2019-03-13 12:26:20,1,0.95,1,N,234,186,2,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5
1672591,2,2019-03-07 16:20:55,2019-03-07 17:39:59,1,12.02,1,N,142,138,1,51.5,1.0,0.5,12.31,5.76,0.3,73.87,2.5
967295,2,2019-03-05 01:42:36,2019-03-05 01:55:08,2,3.4,1,N,163,114,1,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
83242,1,2019-03-01 10:14:07,2019-03-01 10:22:16,1,1.0,1,N,170,107,1,7.0,2.5,0.5,1.55,0.0,0.3,11.85,2.5
4678129,1,2019-03-19 08:26:58,2019-03-19 08:33:48,1,0.9,1,N,237,236,1,6.0,2.5,0.5,1.86,0.0,0.3,11.16,2.5
417274,1,2019-03-02 15:26:55,2019-03-02 15:29:40,1,0.5,1,N,142,142,1,4.0,2.5,0.5,0.5,0.0,0.3,7.8,2.5
1245091,2,2019-03-06 06:20:02,2019-03-06 07:25:59,2,44.87,4,N,132,265,1,152.5,0.0,0.5,44.33,24.02,0.3,221.65,0.0
5376502,1,2019-03-21 22:21:25,2019-03-21 22:31:30,1,1.9,1,N,237,239,1,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
5417318,1,2019-03-22 01:25:42,2019-03-22 01:30:23,1,1.4,1,N,236,161,1,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2.5
4497766,1,2019-03-18 12:58:54,2019-03-18 13:13:16,1,1.4,1,N,234,231,1,10.0,2.5,0.5,1.7,0.0,0.3,15.0,2.5
2701769,2,2019-03-11 14:30:30,2019-03-11 14:37:42,1,1.19,1,N,100,163,2,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5
5735411,2,2019-03-23 09:41:37,2019-03-23 09:51:18,1,1.98,1,N,164,68,1,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
1128431,2,2019-03-05 17:28:49,2019-03-05 17:41:00,2,1.38,1,N,164,246,2,9.5,1.0,0.5,0.0,0.0,0.3,13.8,2.5
4293283,2,2019-03-17 12:12:14,2019-03-17 12:43:27,1,17.38,5,N,132,186,1,63.8,0.0,0.5,5.0,5.76,0.3,77.86,2.5
5981659,2,2019-03-24 07:39:50,2019-03-24 08:04:42,4,17.15,2,N,107,132,1,52.0,0.0,0.5,12.21,5.76,0.3,73.27,2.5
6925900,2,2019-03-28 11:57:36,2019-03-28 12:07:37,1,1.74,1,N,236,238,1,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5
1920977,2,2019-03-08 13:44:17,2019-03-08 13:46:15,5,0.36,1,N,107,137,1,3.5,0.0,0.5,1.36,0.0,0.3,8.16,2.5
6051904,1,2019-03-24 15:58:44,2019-03-24 16:16:14,1,2.2,1,N,237,48,2,12.0,2.5,0.5,0.0,0.0,0.3,15.3,2.5
7081108,2,2019-03-28 22:49:49,2019-03-28 23:05:16,1,7.66,1,N,230,244,1,23.0,0.5,0.5,5.36,0.0,0.3,32.16,2.5
325850,1,2019-03-02 07:04:48,2019-03-02 07:12:53,1,1.4,1,N,234,107,1,7.5,2.5,0.5,1.62,0.0,0.3,12.42,2.5
3005345,2,2019-03-12 18:22:11,2019-03-12 18:28:37,1,1.97,1,N,263,74,1,8.0,1.0,0.5,2.46,0.0,0.3,14.76,2.5
2187182,1,2019-03-09 12:34:28,2019-03-09 12:51:19,3,1.8,1,N,48,249,1,12.0,2.5,0.5,3.05,0.0,0.3,18.35,2.5
5051869,1,2019-03-20 18:07:28,2019-03-20 18:45:04,2,6.5,1,N,226,225,1,26.5,1.0,0.5,0.0,0.0,0.3,28.3,0.0
2275993,2,2019-03-09 18:34:26,2019-03-09 18:45:26,2,1.66,1,N,87,144,1,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
5488820,2,2019-03-22 10:13:57,2019-03-22 10:20:45,1,0.64,1,N,234,113,2,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
1906006,1,2019-03-08 12:33:22,2019-03-08 12:44:02,1,0.8,1,N,234,246,1,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2.5
4505533,1,2019-03-18 12:37:59,2019-03-18 12:45:55,1,1.7,1,N,236,142,2,8.5,2.5,0.5,0.0,0.0,0.3,11.8,2.5
807679,2,2019-03-04 10:48:34,2019-03-04 11:01:40,1,2.55,1,N,229,236,2,10.5,0.0,0.5,0.0,0.0,0.3,13.8,2.5
3327405,2,2019-03-13 21:32:08,2019-03-13 21:39:28,4,1.19,1,N,114,224,2,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
6088251,1,2019-03-24 17:29:22,2019-03-24 18:04:25,1,6.3,1,N,170,256,1,27.5,2.5,0.5,0.0,0.0,0.3,30.8,2.5
870363,1,2019-03-04 16:23:34,2019-03-04 16:39:58,2,1.6,1,N,163,186,1,11.0,3.5,0.5,3.8,0.0,0.3,19.1,2.5
6301043,2,2019-03-25 19:07:54,2019-03-25 19:22:41,6,2.14,1,N,141,100,1,11.0,1.0,0.5,1.0,0.0,0.3,16.3,2.5
3872824,2,2019-03-15 20:03:17,2019-03-15 20:15:48,1,1.86,1,N,236,163,1,9.5,0.5,0.5,3.32,0.0,0.3,16.62,2.5
1242265,1,2019-03-06 05:57:28,2019-03-06 05:59:21,1,0.7,1,N,143,238,1,4.0,3.0,0.5,1.55,0.0,0.3,9.35,2.5
4835609,2,2019-03-19 20:46:08,2019-03-19 20:57:01,1,2.36,1,N,236,238,2,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
6968398,1,2019-03-28 15:19:14,2019-03-28 15:28:29,0,0.8,1,N,164,68,1,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5
5358534,1,2019-03-21 21:29:13,2019-03-21 22:05:45,1,7.4,1,N,48,181,1,28.5,3.0,0.5,6.45,0.0,0.3,38.75,2.5
277124,2,2019-03-01 23:08:49,2019-03-01 23:13:22,2,0.8,1,N,107,113,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
1474402,2,2019-03-06 21:38:24,2019-03-06 21:51:22,1,2.43,1,N,164,141,1,11.0,0.5,0.5,4.44,0.0,0.3,19.24,2.5
6949513,1,2019-03-28 13:58:08,2019-03-28 14:04:39,1,0.8,1,N,79,144,2,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
1968346,2,2019-03-08 16:30:48,2019-03-08 17:14:13,1,5.97,5,N,164,42,1,23.13,0.0,0.5,0.0,0.0,0.3,23.93,0.0
2367894,2,2019-03-10 00:34:16,2019-03-10 00:52:53,1,3.61,1,N,113,142,1,15.0,0.5,0.5,1.0,0.0,0.3,19.8,2.5
7100357,1,2019-03-28 23:40:58,2019-03-28 23:46:04,2,0.8,1,N,211,114,1,5.5,3.0,0.5,1.0,0.0,0.3,10.3,2.5
1547581,1,2019-03-07 07:36:42,2019-03-07 07:51:22,1,2.1,1,N,237,75,1,11.0,2.5,0.5,2.85,0.0,0.3,17.15,2.5
888755,2,2019-03-04 17:06:47,2019-03-04 17:29:41,1,7.01,5,N,145,95,1,22.32,0.0,0.5,0.0,0.0,0.3,23.12,0.0
7148372,1,2019-03-29 08:48:06,2019-03-29 08:56:54,1,1.6,1,N,237,75,2,8.0,2.5,0.5,0.0,0.0,0.3,11.3,2.5
4646149,1,2019-03-19 00:09:52,2019-03-19 00:17:47,1,2.6,1,N,233,75,2,9.5,3.0,0.5,0.0,0.0,0.3,13.3,2.5
7361252,2,2019-03-30 00:50:04,2019-03-30 01:08:28,1,3.44,1,N,256,113,2,15.0,0.5,0.5,0.0,0.0,0.3,18.8,2.5
6473307,2,2019-03-26 15:33:53,2019-03-26 16:40:15,1,17.66,2,N,161,132,1,52.0,0.0,0.5,12.21,5.76,0.3,73.27,2.5
5618442,1,2019-03-22 20:25:05,2019-03-22 20:28:30,1,0.8,1,N,238,151,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0.0
6322323,2,2019-03-25 20:21:01,2019-03-25 20:46:59,1,9.11,1,N,25,129,1,28.5,0.5,0.5,0.0,0.0,0.3,29.8,0.0
3317002,1,2019-03-13 20:57:19,2019-03-13 21:05:30,1,1.6,1,Y,233,107,2,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
6978357,2,2019-03-28 16:21:15,2019-03-28 16:30:24,1,1.4,1,N,186,230,2,7.5,1.0,0.5,0.0,0.0,0.3,11.8,2.5
2941297,1,2019-03-12 14:48:42,2019-03-12 14:57:54,1,0.8,1,N,164,233,1,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5
7204979,2,2019-03-29 13:10:36,2019-03-29 13:20:16,5,1.46,1,N,249,68,1,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
5075566,2,2019-03-20 19:59:17,2019-03-20 20:04:34,1,2.75,1,N,223,138,1,9.5,0.5,0.5,2.0,0.0,0.3,12.8,0.0
2535405,1,2019-03-10 17:07:03,2019-03-10 17:17:27,1,2.1,1,N,162,79,1,9.0,2.5,0.5,2.45,0.0,0.3,14.75,2.5
5670991,2,2019-03-22 23:35:05,2019-03-22 23:44:31,2,1.31,1,N,90,158,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
6053900,2,2019-03-24 15:48:57,2019-03-24 16:02:36,1,1.53,1,N,239,237,1,10.5,0.0,0.5,0.0,0.0,0.3,13.8,2.5
7188871,1,2019-03-29 11:42:12,2019-03-29 11:54:08,1,1.2,1,N,237,162,1,9.0,2.5,0.5,2.45,0.0,0.3,14.75,2.5
977446,2,2019-03-05 06:08:51,2019-03-05 06:20:05,5,3.78,1,N,48,75,2,12.5,0.0,0.5,0.0,0.0,0.3,15.8,2.5
3600075,2,2019-03-14 21:32:25,2019-03-14 21:56:39,2,6.47,1,N,88,89,2,23.0,0.5,0.5,0.0,5.76,0.3,32.56,2.5
5997860,1,2019-03-24 10:31:45,2019-03-24 10:40:42,1,2.1,1,N,141,142,1,9.0,2.5,0.5,0.75,0.0,0.3,13.05,2.5
6853244,2,2019-03-28 02:09:02,2019-03-28 02:19:56,2,3.0,1,N,163,43,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
2345984,1,2019-03-09 22:32:53,2019-03-09 22:39:03,1,0.9,1,N,148,4,1,6.0,3.0,0.5,1.0,0.0,0.3,10.8,2.5
4390407,2,2019-03-17 20:14:22,2019-03-17 20:36:08,1,4.4,1,N,164,255,1,18.0,0.5,0.5,4.13,5.76,0.3,31.69,2.5
7223659,1,2019-03-29 14:55:08,2019-03-29 15:08:00,2,0.8,1,N,161,230,2,9.0,2.5,0.5,0.0,0.0,0.3,12.3,2.5
2064308,2,2019-03-08 22:56:15,2019-03-08 23:01:45,1,0.82,1,N,24,41,1,5.5,0.5,0.5,1.7,0.0,0.3,8.5,0.0
7511836,2,2019-03-30 17:54:51,2019-03-30 18:12:22,2,2.98,1,N,170,43,1,14.0,0.0,0.5,1.0,0.0,0.3,18.3,2.5
6300638,2,2019-03-25 19:01:53,2019-03-25 19:22:24,1,3.07,1,N,237,68,2,15.0,1.0,0.5,0.0,0.0,0.3,19.3,2.5
3036480,1,2019-03-12 20:02:23,2019-03-12 20:25:22,1,5.7,1,N,161,87,2,21.5,3.0,0.5,0.0,0.0,0.3,25.3,2.5
5102724,2,2019-03-20 21:41:14,2019-03-20 21:57:19,1,4.93,1,N,249,238,1,17.5,0.5,0.5,3.0,0.0,0.3,24.3,2.5
2740933,2,2019-03-11 17:56:12,2019-03-11 18:37:34,2,12.26,1,N,138,132,2,37.5,1.0,0.5,0.0,0.0,0.3,39.3,0.0
3774466,2,2019-03-15 14:05:37,2019-03-15 14:14:45,1,0.68,1,N,140,237,2,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5
3967425,2,2019-03-16 05:37:01,2019-03-16 05:46:03,1,2.48,1,N,236,50,2,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
623627,2,2019-03-03 12:54:17,2019-03-03 13:07:09,1,2.9,1,N,166,236,1,12.0,0.0,0.5,3.06,0.0,0.3,18.36,2.5
2860885,2,2019-03-12 08:47:30,2019-03-12 08:53:40,1,0.97,1,N,48,246,1,6.0,0.0,0.5,1.0,0.0,0.3,10.3,2.5
7671795,2,2019-03-31 09:55:11,2019-03-31 10:08:10,1,4.09,1,N,100,43,2,14.0,0.0,0.5,0.0,0.0,0.3,17.3,2.5
6233062,1,2019-03-25 14:51:38,2019-03-25 14:53:31,1,0.6,1,N,237,237,1,4.0,2.5,0.5,1.46,0.0,0.3,8.76,2.5
1127093,2,2019-03-05 17:24:24,2019-03-05 17:29:20,6,0.49,1,N,107,107,2,5.0,1.0,0.5,0.0,0.0,0.3,9.3,2.5
5294079,2,2019-03-21 17:56:43,2019-03-21 19:04:16,1,18.57,2,N,132,148,2,52.0,4.5,0.5,0.0,0.0,0.3,59.8,2.5
4288363,1,2019-03-17 12:39:47,2019-03-17 12:56:39,1,3.0,1,N,238,74,1,14.0,2.5,0.5,0.0,0.0,0.3,17.3,2.5
451556,1,2019-03-02 18:46:59,2019-03-02 19:07:30,3,2.6,1,N,144,170,2,14.0,2.5,0.5,0.0,0.0,0.3,17.3,2.5
5956347,2,2019-03-24 02:34:11,2019-03-24 02:55:04,1,8.71,1,N,238,220,1,27.0,0.5,0.5,0.0,2.64,0.3,30.94,0.0
3181990,1,2019-03-13 11:46:16,2019-03-13 11:52:53,2,0.3,1,N,230,163,2,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5
6739766,2,2019-03-27 17:37:39,2019-03-27 17:39:55,2,0.52,1,N,68,68,1,3.5,1.0,0.5,1.56,0.0,0.3,9.36,2.5
7759828,2,2019-03-31 16:01:35,2019-03-31 16:09:58,5,1.18,1,N,48,100,1,7.5,0.0,0.5,1.0,0.0,0.3,11.8,2.5
7349565,2,2019-03-29 23:14:54,2019-03-29 23:38:54,1,15.26,1,N,132,7,2,42.0,0.5,0.5,0.0,0.0,0.3,43.3,0.0
7384063,1,2019-03-30 02:30:38,2019-03-30 02:46:56,2,9.5,1,N,148,179,1,27.0,3.0,0.5,6.15,0.0,0.3,36.95,2.5
5709024,2,2019-03-23 03:15:06,2019-03-23 03:27:41,1,1.86,1,N,79,90,1,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
459017,2,2019-03-02 18:23:09,2019-03-02 18:50:21,1,5.54,1,N,186,41,1,21.0,0.0,0.5,4.86,0.0,0.3,29.16,2.5
7777231,2,2019-03-31 18:31:25,2019-03-31 18:44:38,2,4.71,1,N,13,79,1,16.0,0.0,0.5,3.86,0.0,0.3,23.16,2.5
3811520,2,2019-03-15 17:16:49,2019-03-15 17:30:40,2,1.68,1,N,68,163,1,10.0,1.0,0.5,4.0,0.0,0.3,18.3,2.5
706308,2,2019-03-03 18:25:37,2019-03-03 18:31:54,5,1.01,1,N,100,48,2,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
2822175,1,2019-03-11 23:03:15,2019-03-11 23:32:40,1,8.9,1,N,48,36,1,29.0,3.0,0.5,2.0,5.76,0.3,40.56,2.5
6553615,1,2019-03-26 20:26:32,2019-03-26 20:58:31,1,19.2,2,N,132,43,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,0.0
6686310,2,2019-03-27 13:30:42,2019-03-27 13:37:47,1,0.69,1,N,230,161,1,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
6453718,2,2019-03-26 15:09:56,2019-03-26 15:32:41,2,8.56,1,N,138,161,1,26.5,0.0,0.5,7.11,5.76,0.3,42.67,2.5
1040504,2,2019-03-05 11:37:00,2019-03-05 12:04:34,1,2.07,1,N,161,141,1,17.5,0.0,0.5,4.16,0.0,0.3,24.96,2.5
7453060,2,2019-03-30 12:12:21,2019-03-30 12:20:59,1,1.57,1,N,233,234,1,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
4187153,1,2019-03-16 23:06:47,2019-03-16 23:12:39,4,0.9,1,N,161,163,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
7667953,1,2019-03-31 09:21:17,2019-03-31 09:24:27,2,0.5,1,N,262,236,1,4.5,2.5,0.5,1.56,0.0,0.3,9.36,2.5
5596560,2,2019-03-22 18:38:19,2019-03-22 19:19:52,1,7.39,1,N,231,145,1,29.5,1.0,0.5,6.76,0.0,0.3,40.56,2.5
880051,2,2019-03-04 17:05:46,2019-03-04 17:46:49,6,17.28,2,N,163,132,1,52.0,4.5,0.5,8.0,0.0,0.3,67.8,2.5
1643677,1,2019-03-07 14:42:46,2019-03-07 14:52:57,1,1.3,1,N,231,87,1,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2.5
7280342,2,2019-03-29 18:45:41,2019-03-29 18:51:22,2,0.65,1,N,262,141,1,5.5,1.0,0.5,1.0,0.0,0.3,10.8,2.5
5466412,2,2019-03-22 09:03:03,2019-03-22 09:05:36,1,0.67,1,N,238,239,1,4.0,0.0,0.5,0.5,0.0,0.3,7.8,2.5
6655773,2,2019-03-27 10:12:50,2019-03-27 10:25:04,1,1.15,1,N,237,162,1,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5
4653732,1,2019-03-19 05:54:26,2019-03-19 06:12:03,1,10.6,1,N,132,138,2,29.0,0.0,0.5,0.0,0.0,0.3,29.8,0.0
2756882,1,2019-03-11 18:13:28,2019-03-11 18:28:03,1,2.4,1,N,143,246,1,12.0,3.5,0.5,3.2,0.0,0.3,19.5,2.5
6759796,1,2019-03-27 18:22:27,2019-03-27 18:26:52,1,0.7,1,N,237,140,1,5.0,3.5,0.5,1.4,0.0,0.3,10.7,2.5
7460026,2,2019-03-30 13:40:26,2019-03-30 13:47:38,2,1.83,1,N,48,239,1,8.0,0.0,0.5,1.7,0.0,0.3,13.0,2.5
1420651,1,2019-03-06 18:13:09,2019-03-06 18:21:22,1,1.0,1,N,141,43,1,7.0,3.5,0.5,2.25,0.0,0.3,13.55,2.5
7572126,2,2019-03-30 21:06:48,2019-03-30 21:42:00,1,6.38,1,N,132,10,1,27.5,0.5,0.5,5.76,0.0,0.3,34.56,0.0
928962,2,2019-03-04 20:17:03,2019-03-04 20:32:25,1,2.23,1,N,100,229,1,12.0,0.5,0.5,3.0,0.0,0.3,18.8,2.5
